len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
1565.0;21.0;60.64643266666667;59.7218295;401.4;78.96272789500219;-5.644923236472199;102.0;;90.0;6.369930732885823;;0.1051025390625;1.0478515625;0.1700439453125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.6;6.6;6.3;6.6;5.661084589284834;8.070008551137615;1.9362394910441179;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.661084589284834;up;4;0.01;56.90129368993273;1
1571.0;21.0;60.64648583333334;59.721788;401.2;76.4365156324643;-10.122207356619386;100.0;;89.6;6.337051320047747;;0.195556640625;1.072021484375;-0.0196533203125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.1;6.7;7.4;6.6;5.870752409065961;7.09272040688854;1.8814558291525394;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.870752409065961;up;4;0.01;58.03931956373138;1
1577.0;22.0;60.646538;59.72175383333333;400.9;74.36661743767107;-3.4829843602204797;102.0;;90.0;6.099222075048648;;0.066650390625;1.0469970703125;0.1207275390625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.1;6.7;7.4;6.6;6.326871070389599;6.325036819804409;1.8930379094495686;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.326871070389599;up;4;0.01;56.90129368993273;1
1584.0;22.0;60.64659183333333;59.72171716666666;401.7;81.67652278888212;-2.2702869140185777;99.0;;90.0;6.318002076694319;;0.03662109375;0.9609375;0.1302490234375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;6.7;6.6;7.1;7.2;5.955241649600018;6.7478286569716;1.9420605563378075;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.955241649600018;up;4;0.01;58.62557531690039;1
1590.0;21.0;60.64664366666667;59.721676;402.3;78.9741321237621;-4.366004960093662;102.0;;89.6;6.192024825339931;;0.0809326171875;1.025634765625;0.05419921875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;6.7;6.7;6.9;7.2;5.4230412691134475;5.8902942978607395;1.9651154226595526;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.4230412691134475;up;4;0.01;56.90129368993273;1
1596.0;21.0;60.6466955;59.721632;402.3;79.85683525653731;-5.335321284880651;102.0;;89.6;6.249776856220582;;0.096435546875;1.02392578125;0.140380859375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.7;6.7;6.9;7.1;5.251125103404543;5.588310864371341;1.9896305758911872;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.251125103404543;up;4;0.01;56.90129368993273;1
1602.0;22.0;60.6467445;59.7215875;402.4;81.99795567574024;-7.0284783069058285;102.0;;89.6;5.970846292363534;;0.1275634765625;1.0325927734375;0.06689453125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.7;6.1;6.9;6.6;4.853147399409504;4.025124787781703;2.023874637050561;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.853147399409504;up;4;0.01;56.90129368993273;1
1608.0;22.0;60.6467935;59.72153883333333;402.6;79.6079237337138;-5.908917011670734;102.0;;89.6;6.066872272149805;;0.1025390625;0.9635009765625;0.1376953125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.7;6.8;6.9;6.7;5.083526074214551;3.9604053822268126;2.0483606910567955;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.083526074214551;up;4;0.01;56.90129368993273;1
1614.0;22.0;60.64684133333333;59.72148833333333;402.6;79.63054684311382;-3.960222581107667;103.0;;89.6;5.995689117471875;;0.0748291015625;1.045166015625;0.0589599609375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.6;6.8;6.9;6.7;5.393987493570625;3.8453596110088233;2.0712944189665823;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.393987493570625;up;4;0.01;56.34885394537027;1
1620.0;22.0;60.646888833333335;59.72143533333333;402.7;79.34203710327242;-4.881111781083155;102.0;;89.6;6.027018586326026;;0.081787109375;0.942138671875;0.1517333984375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.6;6.3;6.7;6.9;5.797531578718679;4.2262526759217245;2.1033032621031937;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.797531578718679;up;4;0.01;56.90129368993273;1
1626.0;22.0;60.646935;59.72137983333333;402.7;81.20738966169812;-6.202334028384672;103.0;;89.6;5.965313154053298;;0.1131591796875;1.03564453125;0.000244140625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.6;6.6;6.6;6.9;6.256116167293113;4.000368223611813;2.1553909854024793;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.256116167293113;up;4;0.01;56.34885394537027;1
1632.0;22.0;60.64698166666667;59.72131683333333;403.0;78.09026238718295;-9.982711646168893;102.0;;89.6;6.229494994275051;;0.183349609375;1.0340576171875;-0.11572265625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.6;6.3;6.9;6.6;6.632458134527072;4.161015639413288;2.1152697235610143;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.632458134527072;up;4;0.01;56.90129368993273;1
1638.0;22.0;60.647029833333335;59.72125733333333;403.8;80.00387982012623;-6.087303731109471;102.0;;89.6;6.268389039428222;;0.0933837890625;0.9085693359375;0.1107177734375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.9;6.2;7.1;6.7;6.682184156528271;4.957006953041998;2.1566807582100873;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.682184156528271;up;4;0.01;56.90129368993273;1
1645.0;22.0;60.647076;59.721194833333335;404.3;77.98182153820296;-6.831717828702614;103.0;;89.6;6.168020014652119;;0.12744140625;1.043701171875;0.142578125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;6.9;6.7;6.2;7.3;6.901143704173533;4.2347060067785565;2.1524732167206846;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.901143704173533;up;4;0.01;56.34885394537027;1
1651.0;22.0;60.64712383333333;59.72113066666667;405.2;73.64635339135273;-3.303588491582369;102.0;;89.6;6.372954328280347;;0.068115234375;1.0465087890625;0.048828125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;6.7;6.7;5.9;7.3;7.048072060203697;3.671231864170052;2.217115722411628;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.048072060203697;up;4;0.01;56.90129368993273;1
1657.0;22.0;60.647168666666666;59.72106166666666;405.4;79.34682292429301;-9.3467795611655;101.0;;89.6;6.251877401857747;;0.1744384765625;1.0557861328125;0.08447265625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;6.2;6.4;6.4;7.3;6.718828876521866;3.7225063321586815;2.2817501935415825;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.718828876521866;up;4;0.01;57.464672835377606;1
1664.0;22.0;60.647211166666665;59.720987;405.7;75.30104366699142;-6.689659994803106;102.0;;89.6;6.243780489836177;;0.12890625;1.0692138671875;0.24951171875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;6.2;6.7;6.4;7.3;6.751452264552414;3.573612524829263;2.291555086237204;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.751452264552414;up;4;0.01;56.90129368993273;1
1670.0;22.0;60.64725283333333;59.72091233333333;406.9;80.93065005805629;-8.87552903647819;102.0;;89.6;6.173779949825167;;0.1649169921875;1.0677490234375;-0.013671875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.4;6.8;7.3;6.8;6.7698253910126285;3.1000891589028283;2.3172666149328585;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.7698253910126285;up;4;0.01;56.90129368993273;1
1676.0;22.0;60.64729416666667;59.720834333333336;407.6;81.00112069067666;-7.937310311599896;102.0;;89.6;6.268011023044442;;0.1392822265625;0.9912109375;0.0689697265625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.4;6.8;7.3;6.7;7.119698567515768;2.978280243942776;2.3196825572242563;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.119698567515768;up;4;0.01;56.90129368993273;1
1682.0;22.0;60.64733433333333;59.72075816666667;408.4;83.19244643103673;-3.72208528995071;101.0;;89.6;6.104752039070394;;0.066650390625;0.989990234375;0.04638671875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;6.2;6.7;6.8;6.8;7.43760291167212;2.7437693225491038;2.352844489100682;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.43760291167212;up;4;0.01;57.464672835377606;1
1688.0;22.0;60.64737216666666;59.7206815;409.2;81.83260536948362;-7.257172524890024;101.0;;89.6;5.936334944048758;;0.1357421875;1.0634765625;0.028564453125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.2;6.7;7.1;6.8;7.624867793420032;3.3435000464776023;2.380765748581057;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.624867793420032;up;4;0.01;57.464672835377606;1
1694.0;22.0;60.6474095;59.7206015;409.9;82.35227256201165;-7.393751472647108;102.0;;89.6;6.027377290369447;;0.13330078125;1.0264892578125;-0.033935546875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.2;6.3;7.1;6.9;7.529153461895921;3.3998986189080878;2.38799260933029;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.529153461895921;up;4;0.01;56.90129368993273;1
1700.0;21.0;60.64744683333333;59.72052033333333;410.7;80.82251940549554;-6.535056355933363;103.0;;89.6;6.073640784122813;;0.1080322265625;0.9368896484375;0.098388671875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;6.6;6.4;6.6;6.9;7.657330026105922;3.741585013475015;2.3920726541313364;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.657330026105922;up;4;0.01;56.34885394537027;1
1706.0;21.0;60.647484166666665;59.7204385;411.4;80.58589481222191;-7.127801491176964;102.0;;89.6;6.1002161168892055;;0.12109375;0.9642333984375;0.012939453125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2', '/home/pi/adviser/route2'];659;;;6.2;6.4;6.6;6.8;7.45473205422861;4.556400903256457;2.4123535912079186;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.45473205422861;up;4;0.01;56.90129368993273;1
1712.0;21.0;60.647520666666665;59.72035516666666;412.2;77.65697434524164;-10.59021756868776;101.0;;89.6;6.098181592589727;;0.195068359375;1.0364990234375;0.0802001953125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;6.1;6.6;6.9;6.4;7.400092265875126;5.000843578231593;2.4205456927976456;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.400092265875126;up;4;0.01;57.464672835377606;1
1718.0;20.0;60.647557;59.72027083333333;413.1;78.75662921913343;-7.322803517824033;101.0;;89.6;6.126711142695661;;0.127685546875;0.981689453125;0.138916015625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.1;6.4;7.3;6.7;7.097093459236221;5.6150690272502555;2.4418368410316855;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.097093459236221;up;4;0.01;57.464672835377606;1
1725.0;20.0;60.64759283333333;59.720184;415.0;79.21233630838154;-8.142167629674152;104.0;;89.6;6.193831807783895;;0.1436767578125;0.9942626953125;0.0927734375;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.4;6.4;7.8;6.6;6.815283297877059;5.739692620309167;2.4571544264453165;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.815283297877059;up;4;0.01;55.807038042049406;1
1730.0;20.0;60.64762616666667;59.72010066666667;415.8;79.1829733866575;-6.593212260274665;106.0;;89.6;5.869176174320183;;0.1175537109375;1.006103515625;0.1510009765625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.4;6.4;7.3;6.4;6.167550943787887;5.6071695075153976;2.5199833062622066;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.167550943787887;up;4;0.01;54.75407506012394;1
1739.0;20.0;60.647670000000005;59.719975833333336;415.95;79.61075835999736;-5.942598560115032;105.0;;89.6;8.379225319044084;;0.109130859375;1.0379638671875;0.13525390625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.2;6.2;7.3;6.2;6.0516857495977066;5.995491794910541;2.5547361996670865;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;6.0516857495977066;up;4;0.01;55.27554244164894;1
1747.0;20.0;60.64771183333333;59.7198475;416.1;78.13837399517065;-6.304153225106917;104.0;;89.6;8.409901935584898;;0.1142578125;1.0362548828125;0.1805419921875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.4;6.2;7.7;6.3;5.649565121080993;5.748875763455747;2.5901066719350636;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.649565121080993;up;4;0.01;55.807038042049406;1
1754.0;20.0;60.647741333333336;59.719749666666665;416.5;82.8146160799131;-1.1269618610592171;104.0;;89.6;6.267702454433295;;0.0203857421875;1.0902099609375;0.133056640625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;6.7;6.7;7.7;6.3;5.338202394228148;4.138601795991811;2.566402260468453;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.338202394228148;up;4;0.01;55.807038042049406;1
1760.0;22.0;60.647772;59.71965316666667;417.0;81.73810410066942;-3.962608260616439;103.0;;89.6;6.2755396033559325;;0.0770263671875;1.0970458984375;0.0535888671875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.1;6.7;7.6;5.6;5.115887110702166;4.257856309342031;2.5958601913102273;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.115887110702166;up;4;0.01;56.34885394537027;1
1766.0;23.0;60.647801666666666;59.7195535;417.3;85.34274454705422;-4.174432873863312;98.0;;89.6;6.362729097777208;;0.0679931640625;0.977294921875;-0.0152587890625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.2;6.6;8.2;7.6;4.606241703660646;3.4128286396409897;2.5928535666346715;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.606241703660646;up;4;0.01;59.22379547319528;1
1773.0;23.0;60.64783283333333;59.7194495;417.5;70.7079506247123;-6.629294642180635;102.0;;89.6;6.65153728952089;;0.1236572265625;0.994384765625;0.0498046875;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.3;6.8;8.2;7.6;4.762753371834346;2.551851272238217;2.5919107044960885;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.762753371834346;up;4;0.01;56.90129368993273;1
1780.0;24.0;60.64786466666666;59.7193435;417.8;84.2339572561581;-4.691047688560911;104.0;;89.6;6.783357979202204;;0.0816650390625;0.976806640625;-0.04541015625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.4;6.8;7.6;6.4;4.515148753708477;2.163872291988181;2.502535881825443;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.515148753708477;up;4;0.01;55.807038042049406;1
1786.0;25.0;60.64790133333333;59.71924283333333;418.0;79.24201754312656;-7.400876548937232;99.0;;89.6;6.843601119592046;;0.135498046875;1.0087890625;-0.1427001953125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.4;6.7;8.7;5.7;4.63203185307267;2.086088922893235;2.583294054728273;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.63203185307267;up;4;0.01;58.62557531690039;1
1793.0;25.0;60.6479345;59.7191345;418.4;79.13743764701815;-2.587967590820586;102.0;;89.6;6.969714555740114;;0.046875;1.01953125;0.18994140625;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.3;6.8;8.7;8.7;4.80602217858305;1.9271606858301782;2.6414334922420144;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.80602217858305;up;4;6.161944908804191;65.18850738607101;1
1800.0;24.0;60.647963833333336;59.719025;418.5;80.20099119321726;-3.77980547704725;110.0;;89.6;6.809151149508666;;0.07177734375;1.060791015625;0.1632080078125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1', '/home/pi/adviser/route2'];659;;;7.3;7.3;7.2;8.7;5.029954605916746;2.302988264129502;2.6327119163469073;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;5.029954605916746;up;4;0.01;60.44752503072039;1
1807.0;25.0;60.647992;59.718922;418.5;82.42638388330336;-6.725592221527031;107.0;;89.2;6.435869814596318;;0.123779296875;1.04541015625;0.0303955078125;Груженный движется вперед;32;75131;130;;;;;760.0;30.0;752.0;24.0;776.0;45.0;756.0;42.0;720.0;34.0;764.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route2', '/home/pi/adviser/route1'];659;;;7.2;7.3;7.3;6.9;4.971078945637244;2.6369715433459686;2.6971431412319893;7.0;7.0;7.1;7.1;-;7.0;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.971078945637244;up;4;0.01;62.14231545214246;1
